Workbook,Sheet,Year,Value,Industry Description
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,117298.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,119935.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,127031.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,137719.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,140086.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,141431.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,143759.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,141438.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,144142.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,151223.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,157927.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,147706.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,147117.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,174342.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,187531.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,102108.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,113655.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,110965.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,112928.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,105215.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,98801.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,97264.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,104000.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,114210.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,121709.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,129404.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,131518.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,118375.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,127181.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,144661.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,152772.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,157018.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,158064.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,148723.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,139142.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,147412.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,154607.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,160714.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,149809.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,157150.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,175294.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,200067.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,195104.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,191503.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,186439.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,225047.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,173225.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,172663.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,193243.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,201239.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,210901.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,223780.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,228144.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,229458.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,218252.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,228414.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,226975.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,227609.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,227189.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,230637.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,241520.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,240308.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,248364.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,259548.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,265853.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,273147.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,292014.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,298248.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,307464.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,46800.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,40512.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,44523.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,45597.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,44206.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,43631.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,45485.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,41999.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,43143.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,51349.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,50213.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,55545.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,50892.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,51634.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,49377.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,52901.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,57802.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,53553.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,61569.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,56146.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,57780.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,59888.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,60246.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,57873.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,61346.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,70081.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,76392.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,111847.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,123684.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,134601.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,137320.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,124768.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,135056.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,142949.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,138896.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,135761.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,133828.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,124861.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,90123.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,47708.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,88698.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,104337.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,115615.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,123138.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,132807.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,146483.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,155669.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,158910.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,160874.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,161492.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,142401.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,142858.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,159912.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,176066.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,62491.0,Other transportation equipment
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,66779.0,Other transportation equipment
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,73780.0,Other transportation equipment
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,71051.0,Other transportation equipment
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,76811.0,Other transportation equipment
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,72910.0,Other transportation equipment
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,72507.0,Other transportation equipment
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,75790.0,Other transportation equipment
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,89643.0,Other transportation equipment
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,96179.0,Other transportation equipment
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,114184.0,Other transportation equipment
