Workbook,Sheet,Year,Value,Industry Description
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,244054.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,259993.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,287730.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,316428.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,342629.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,357390.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,280370.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,295538.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,326443.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,342813.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,349558.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,359961.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,352405.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,342536.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,345651.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,372593.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,376651.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,346337.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,390614.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,429030.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,430529.0,Fabricated metal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,268967.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,277350.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,275785.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,294399.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,264749.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,246697.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,250044.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,265586.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,298710.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,323479.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,346685.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,353740.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,285188.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,318487.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,368892.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,404338.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,397319.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,410780.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,381705.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,357499.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,378037.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,389432.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,390876.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,351939.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,389960.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,439715.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,451636.0,Machinery
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,460907.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,464478.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,486393.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,548425.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,462484.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,390008.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,387704.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,397947.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,407463.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,425687.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,444092.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,422888.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,349965.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,358554.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,361357.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,353949.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,351764.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,347081.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,346598.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,347172.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,353926.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,366227.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,366807.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,366572.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,379091.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,407493.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,413331.0,Computer and electronic products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,111180.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,114484.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,116677.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,124824.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,110255.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,100556.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,97676.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,102212.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,108549.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,117073.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,126194.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,126946.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,103018.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,109423.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,118900.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,123542.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,123912.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,127619.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,127393.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,123126.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,124407.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,128201.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,131674.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,127287.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,142394.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,156930.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,168387.0,"Electrical equipment, appliances, and components"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,431748.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,449490.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,505200.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,483762.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,460679.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,478779.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,490037.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,507219.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,524340.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,524973.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,514419.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,424869.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,343121.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,434483.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,498588.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,516548.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,554320.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,598690.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,632467.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,625880.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,596957.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,637796.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,649956.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,579028.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,663901.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,706190.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,776767.0,"Motor vehicles, bodies and trailers, and parts"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,155578.0,Other transportation equipment
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,183969.0,Other transportation equipment
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,180330.0,Other transportation equipment
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,161792.0,Other transportation equipment
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,181284.0,Other transportation equipment
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,175701.0,Other transportation equipment
