Industry Description,Year,Value,Workbook,Sheet
Computer systems design and related services,1997,158.686,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,1998,165.824,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,1999,175.63,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2000,188.153,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2001,198.87599999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2002,208.166,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2003,214.032,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2004,220.561,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2005,228.687,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2006,236.106,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2007,250.20600000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2008,267.313,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2009,285.363,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2010,296.064,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2011,306.119,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2012,312.76800000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2013,319.58,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2014,319.60699999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2015,314.125,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2016,308.418,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2018,296.21299999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2019,300.03999999999996,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2020,312.257,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2021,328.11199999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2022,344.398,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Computer systems design and related services,2023,353.65200000000004,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,1997,181.24099999999999,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,1998,193.769,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,1999,208.422,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2000,222.865,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2001,235.249,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2002,248.792,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2003,261.022,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2004,272.664,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2005,287.305,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2006,302.493,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2007,317.554,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2008,325.63,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2009,322.869,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2010,312.348,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2011,305.299,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2012,304.642,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2013,305.231,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2014,306.063,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2015,307.222,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2016,308.031,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2018,294.904,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2019,292.154,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2020,297.11699999999996,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2021,298.906,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2022,301.969,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Construction,2023,307.673,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",1997,118.67,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",1998,121.077,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",1999,123.359,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2000,127.133,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2001,134.071,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2002,134.875,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2003,140.531,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2004,134.17,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2005,149.95499999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2006,149.965,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2007,145.691,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2008,144.678,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2009,146.25,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2010,157.333,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2011,166.885,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2012,178.067,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2013,191.595,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2014,228.917,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2015,247.34199999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2016,271.82,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2018,355.083,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2019,400.512,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2020,446.49,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2021,488.149,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2022,544.751,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Data processing, internet publishing, and other information services",2023,593.302,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,1997,154.733,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,1998,159.029,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,1999,163.96699999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2000,169.832,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2001,176.663,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2002,184.339,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2003,193.049,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2004,201.747,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2005,209.719,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2006,217.568,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2007,226.764,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2008,238.01,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2009,250.864,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2010,264.901,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2011,278.272,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2012,292.409,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2013,300.476,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2014,302.755,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2015,303.93,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2016,302.49,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2018,297.396,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2019,296.598,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2020,298.946,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2021,305.51599999999996,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2022,312.746,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Educational services,2023,317.041,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Electrical equipment, appliances, and components",1997,245.8,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Electrical equipment, appliances, and components",1998,248.989,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Electrical equipment, appliances, and components",1999,253.933,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Electrical equipment, appliances, and components",2000,261.025,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Electrical equipment, appliances, and components",2001,272.021,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Electrical equipment, appliances, and components",2002,277.877,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Electrical equipment, appliances, and components",2003,282.88,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
